S/N,Date,Branch,Pizza Type,Quantity,Time,Time Range,Price
3157,42351,Ikoyi,Beef Suya,4,0.383101851851852,After 9:00am,12
3158,42350,Abuja,BBQ Philly Steak,1,0.383113425925926,After 9:00am,16
3159,42351,Abuja,Chicken Feast,1,0.383113425925926,After 9:00am,8
3160,42352,Abuja,BBQ Philly Steak,5,0.383125,After 9:00am,16
3161,42341,Abuja,Hot Pepperoni Feast,3,0.383125,After 9:00am,16
3162,42342,Ibadan,Pepperoni Suya,3,0.383136574074074,After 9:00am,12
3163,42351,Ikoyi,Pepperoni Suya,3,0.383159722222222,After 9:00am,12
3164,42351,Surulere,Extravaganza,1,0.383159722222222,After 9:00am,8
3165,42345,Ibadan,Meatzaa,2,0.383159722222222,After 9:00am,8
3166,42349,Ibadan,Pepperoni Suya,1,0.383171296296296,After 9:00am,12
3167,42350,Ibadan,Hot Veggie,1,0.38318287037037,After 9:00am,16
3168,42343,Ikoyi,Pepperoni Feast,4,0.383194444444444,After 9:00am,16
3169,42345,Ikoyi,Italiano,1,0.383206018518519,After 9:00am,12
3170,42351,Ikoyi,Pepperoni Suya,3,0.383206018518519,After 9:00am,12
3171,42349,Ibadan,Chicken Suya,3,0.383229166666667,After 9:00am,16
3172,42343,Abuja,Italiano,2,0.383229166666667,After 9:00am,12
3173,42342,Lekki,Chicken Legend,2,0.383252314814815,After 9:00am,8
3174,42349,Abuja,Chicken Feast,1,0.383287037037037,After 9:00am,8
3175,42347,Ibadan,Pepperoni Suya,2,0.383287037037037,After 9:00am,12
3176,42342,Ikoyi,Hot Veggie,5,0.383287037037037,After 9:00am,16
3177,42347,Lekki,Meatzaa,5,0.383310185185185,After 9:00am,8
3178,42352,Surulere,Margarita,4,0.383333333333333,After 9:00am,16
3179,42341,Ikoyi,Margarita,5,0.383344907407407,After 9:00am,16
3180,42342,Abuja,Pepperoni Feast,1,0.383356481481481,After 9:00am,16
3181,42348,Ibadan,Extravaganza,5,0.383356481481481,After 9:00am,8
3182,42344,Lekki,Meatzaa,3,0.383368055555556,After 9:00am,8
3183,42341,Ibadan,BBQ Chicken,4,0.383368055555556,After 9:00am,16
3184,42351,Surulere,Margarita,2,0.38337962962963,After 9:00am,16
3185,42341,Surulere,Pepperoni Suya,5,0.383402777777778,After 9:00am,12
3186,42350,Ibadan,BBQ Chicken,3,0.383425925925926,After 9:00am,16
3187,42342,Lekki,Chicken Legend,4,0.3834375,After 9:00am,8
3188,42352,Abuja,Hot Veggie,1,0.3834375,After 9:00am,16
3189,42343,Lekki,Beef Suya,5,0.383460648148148,After 9:00am,12
3190,42346,Abuja,Chicken Bali,1,0.383460648148148,After 9:00am,8
3191,42347,Surulere,Chicken Bali,2,0.383483796296296,After 9:00am,8
3192,42343,Abuja,Chicken Bali,5,0.383541666666667,After 9:00am,8
3193,42351,Ikoyi,Chicken Suya,4,0.383541666666667,After 9:00am,16
3194,42346,Abuja,Beef Suya,1,0.383541666666667,After 9:00am,12
3195,42345,Abuja,Chicken Feast,3,0.383541666666667,After 9:00am,8
3196,42342,Ibadan,Pepperoni Feast,1,0.383553240740741,After 9:00am,16
3197,42346,Ikoyi,Veggie Supreme,3,0.383564814814815,After 9:00am,12
3198,42342,Lekki,Italiano,5,0.383576388888889,After 9:00am,12
3199,42344,Lekki,Veggie Supreme,1,0.383576388888889,After 9:00am,12
3200,42341,Surulere,Chicken Legend,5,0.383587962962963,After 9:00am,8
3201,42351,Ikoyi,Italiano,3,0.383599537037037,After 9:00am,12
3202,42345,Abuja,Italiano,2,0.383611111111111,After 9:00am,12
3203,42345,Surulere,Beef Suya,5,0.383622685185185,After 9:00am,12
3204,42347,Ibadan,Extravaganza,2,0.383622685185185,After 9:00am,8
3205,42341,Ibadan,Beef Suya,5,0.383634259259259,After 9:00am,12
3206,42349,Ibadan,Extravaganza,4,0.383657407407407,After 9:00am,8
3207,42348,Ikoyi,Italiano,2,0.383668981481481,After 9:00am,12
3208,42341,Surulere,Italiano,3,0.383680555555556,After 9:00am,12
3209,42342,Ibadan,Veggie Supreme,3,0.38369212962963,After 9:00am,12
3210,42351,Ikoyi,Veggie Supreme,1,0.38369212962963,After 9:00am,12
3211,42348,Ibadan,Pepperoni Feast,3,0.383703703703704,After 9:00am,16
3212,42343,Lekki,Hot Veggie,3,0.383715277777778,After 9:00am,16
3213,42344,Ikoyi,Veggie Supreme,5,0.383738425925926,After 9:00am,12
3214,42343,Surulere,Italiano,2,0.383738425925926,After 9:00am,12
3215,42350,Ibadan,Italiano,1,0.38375,After 9:00am,12
3216,42352,Abuja,Veggie Supreme,1,0.383784722222222,After 9:00am,12
3217,42346,Ikoyi,Hot Pepperoni Feast,2,0.383796296296296,After 9:00am,16
3218,42349,Ibadan,Hot Pepperoni Feast,2,0.38380787037037,After 9:00am,16
3219,42343,Surulere,Pepperoni Feast,2,0.383854166666667,After 9:00am,16
3220,42349,Abuja,Veggie Supreme,3,0.383877314814815,After 9:00am,12
3221,42345,Lekki,Pepperoni Suya,1,0.383900462962963,After 9:00am,12
3222,42345,Ibadan,Pepperoni Suya,3,0.383912037037037,After 9:00am,12
3223,42343,Ikoyi,Italiano,4,0.383923611111111,After 9:00am,12
3224,42347,Ikoyi,Chicken Legend,4,0.383935185185185,After 9:00am,8
3225,42353,Lekki,Chicken Suya,2,0.383946759259259,After 9:00am,16
3226,42350,Surulere,Pepperoni Suya,5,0.383946759259259,After 9:00am,12
3227,42343,Abuja,Chicken Legend,3,0.383958333333333,After 9:00am,8
3228,42343,Ikoyi,Meatzaa,2,0.383969907407407,After 9:00am,8
3229,42352,Abuja,Chicken Suya,1,0.383969907407407,After 9:00am,16
3230,42347,Ikoyi,Extravaganza,4,0.383981481481481,After 9:00am,8
3231,42352,Ikoyi,BBQ Chicken,4,0.383993055555556,After 9:00am,16
3232,42342,Abuja,Chicken Feast,4,0.383993055555556,After 9:00am,8
3233,42352,Abuja,Pepperoni Feast,1,0.383993055555556,After 9:00am,16
3234,42341,Abuja,Chicken Bali,3,0.384027777777778,After 9:00am,8
3235,42346,Lekki,Chicken Feast,1,0.384039351851852,After 9:00am,8
3236,42343,Ikoyi,Pepperoni Suya,2,0.384074074074074,After 9:00am,12
3237,42351,Lekki,Chicken Suya,1,0.384074074074074,After 9:00am,16
3238,42344,Ibadan,Margarita,2,0.384085648148148,After 9:00am,16
3239,42352,Lekki,Pepperoni Suya,5,0.384085648148148,After 9:00am,12
3240,42344,Ibadan,Italiano,5,0.384097222222222,After 9:00am,12
3241,42343,Lekki,BBQ Chicken,5,0.384108796296296,After 9:00am,16
3242,42352,Surulere,Chicken Bali,4,0.384143518518519,After 9:00am,8
3243,42342,Lekki,Veggie Supreme,3,0.384143518518519,After 9:00am,12
3244,42344,Surulere,Extravaganza,3,0.384143518518519,After 9:00am,8
3245,42347,Ikoyi,Extravaganza,4,0.384155092592593,After 9:00am,8
3246,42349,Lekki,Pepperoni Suya,1,0.384155092592593,After 9:00am,12
3247,42342,Ibadan,Hot Pepperoni Feast,2,0.384189814814815,After 9:00am,16
3248,42351,Lekki,Chicken Suya,4,0.384201388888889,After 9:00am,16
3249,42345,Lekki,Margarita,4,0.384201388888889,After 9:00am,16
3250,42350,Surulere,Beef Suya,4,0.384201388888889,After 9:00am,12
3251,42342,Ikoyi,Extravaganza,2,0.384201388888889,After 9:00am,8
3252,42344,Ibadan,Pepperoni Suya,5,0.384212962962963,After 9:00am,12
3253,42347,Ikoyi,BBQ Philly Steak,5,0.384236111111111,After 9:00am,16
3254,42346,Ibadan,Pepperoni Suya,2,0.384259259259259,After 9:00am,12
3255,42351,Abuja,Chicken Suya,1,0.384259259259259,After 9:00am,16
3256,42346,Lekki,Hot Veggie,4,0.384270833333333,After 9:00am,16
3257,42353,Surulere,Pepperoni Suya,2,0.384282407407407,After 9:00am,12
3258,42348,Lekki,Hot Veggie,3,0.384282407407407,After 9:00am,16
3259,42350,Surulere,Chicken Suya,3,0.384293981481481,After 9:00am,16
3260,42348,Lekki,Hot Veggie,1,0.384293981481481,After 9:00am,16
3261,42348,Surulere,Chicken Legend,4,0.38431712962963,After 9:00am,8
3262,42349,Ibadan,Chicken Feast,5,0.38431712962963,After 9:00am,8
3263,42346,Lekki,Meatzaa,4,0.384340277777778,After 9:00am,8
3264,42346,Abuja,Beef Suya,5,0.384351851851852,After 9:00am,12
3265,42343,Ibadan,Hot Veggie,1,0.384351851851852,After 9:00am,16
3266,42345,Ibadan,BBQ Philly Steak,2,0.384351851851852,After 9:00am,16
3267,42344,Ibadan,BBQ Chicken,5,0.384375,After 9:00am,16
3268,42346,Abuja,Chicken Bali,4,0.384386574074074,After 9:00am,8
3269,42351,Surulere,Chicken Legend,1,0.384386574074074,After 9:00am,8
3270,42349,Ibadan,Pepperoni Feast,1,0.384386574074074,After 9:00am,16
3271,42342,Surulere,Chicken Feast,4,0.384398148148148,After 9:00am,8
3272,42342,Ibadan,Pepperoni Suya,1,0.384398148148148,After 9:00am,12
3273,42341,Abuja,Chicken Bali,1,0.384444444444444,After 9:00am,8
3274,42349,Lekki,Beef Suya,4,0.384444444444444,After 9:00am,12
3275,42343,Abuja,Italiano,5,0.384444444444444,After 9:00am,12
3276,42342,Abuja,Chicken Suya,2,0.384444444444444,After 9:00am,16
3277,42343,Surulere,Chicken Suya,5,0.384456018518519,After 9:00am,16
3278,42350,Ikoyi,Hot Veggie,4,0.384456018518519,After 9:00am,16
3279,42344,Abuja,Pepperoni Suya,5,0.384479166666667,After 9:00am,12
3280,42352,Ibadan,Meatzaa,5,0.384479166666667,After 9:00am,8
3281,42353,Surulere,Meatzaa,3,0.384502314814815,After 9:00am,8
3282,42345,Abuja,Chicken Bali,3,0.384502314814815,After 9:00am,8
3283,42343,Surulere,Italiano,4,0.384525462962963,After 9:00am,12
3284,42347,Ibadan,Veggie Supreme,1,0.384548611111111,After 9:00am,12
3285,42344,Surulere,Chicken Feast,4,0.384560185185185,After 9:00am,8
3286,42343,Abuja,Chicken Feast,3,0.384571759259259,After 9:00am,8
3287,42351,Ibadan,Chicken Bali,3,0.384583333333333,After 9:00am,8
3288,42346,Ikoyi,Beef Suya,2,0.384618055555556,After 9:00am,12
3289,42342,Lekki,Extravaganza,5,0.38462962962963,After 9:00am,8
3290,42343,Surulere,Chicken Bali,5,0.38462962962963,After 9:00am,8
3291,42344,Ibadan,Margarita,5,0.384652777777778,After 9:00am,16
3292,42346,Ibadan,Chicken Legend,3,0.384652777777778,After 9:00am,8
3293,42350,Ikoyi,Veggie Supreme,3,0.384664351851852,After 9:00am,12
3294,42347,Ibadan,Veggie Supreme,5,0.384675925925926,After 9:00am,12
3295,42349,Ikoyi,Veggie Supreme,5,0.384675925925926,After 9:00am,12
3296,42344,Abuja,Hot Pepperoni Feast,3,0.3846875,After 9:00am,16
3297,42344,Ikoyi,Margarita,3,0.384699074074074,After 9:00am,16
3298,42350,Lekki,Chicken Bali,5,0.384710648148148,After 9:00am,8
3299,42341,Ibadan,Chicken Feast,5,0.384710648148148,After 9:00am,8
3300,42347,Lekki,Chicken Bali,1,0.384722222222222,After 9:00am,8
3301,42349,Lekki,Margarita,2,0.384722222222222,After 9:00am,16
3302,42345,Ibadan,Chicken Feast,5,0.384733796296296,After 9:00am,8
3303,42343,Lekki,Pepperoni Feast,1,0.384756944444444,After 9:00am,16
3304,42343,Ikoyi,Hot Veggie,5,0.384756944444444,After 9:00am,16
3305,42342,Lekki,Chicken Legend,1,0.384768518518519,After 9:00am,8
3306,42345,Ibadan,Pepperoni Suya,1,0.384791666666667,After 9:00am,12
3307,42341,Abuja,Chicken Legend,1,0.384803240740741,After 9:00am,8
3308,42345,Ikoyi,Chicken Bali,3,0.384814814814815,After 9:00am,8
3309,42346,Surulere,BBQ Philly Steak,4,0.384814814814815,After 9:00am,16
3310,42351,Surulere,Italiano,2,0.384826388888889,After 9:00am,12
3311,42349,Abuja,Veggie Supreme,5,0.384837962962963,After 9:00am,12
3312,42344,Ibadan,BBQ Philly Steak,5,0.384837962962963,After 9:00am,16
3313,42351,Ibadan,Chicken Feast,3,0.384861111111111,After 9:00am,8
3314,42349,Ikoyi,Margarita,4,0.384907407407407,After 9:00am,16
3315,42342,Ibadan,Chicken Bali,1,0.384930555555556,After 9:00am,8
3316,42350,Abuja,Beef Suya,4,0.384988425925926,After 9:00am,12
3317,42347,Lekki,Italiano,1,0.384988425925926,After 9:00am,12
3318,42341,Lekki,Pepperoni Feast,5,0.385,After 9:00am,16
3319,42345,Surulere,Italiano,5,0.385011574074074,After 9:00am,12
3320,42352,Ikoyi,Pepperoni Feast,5,0.385011574074074,After 9:00am,16
3321,42342,Abuja,Chicken Feast,1,0.385023148148148,After 9:00am,8
3322,42353,Ikoyi,Extravaganza,3,0.385023148148148,After 9:00am,8
3323,42351,Surulere,Chicken Bali,1,0.385034722222222,After 9:00am,8
3324,42347,Ibadan,Extravaganza,1,0.385034722222222,After 9:00am,8
3325,42343,Ibadan,Meatzaa,4,0.38505787037037,After 9:00am,8
3326,42350,Surulere,Hot Veggie,1,0.385069444444444,After 9:00am,16
3327,42341,Ikoyi,Chicken Suya,2,0.385081018518519,After 9:00am,16
3328,42343,Ibadan,Beef Suya,4,0.385092592592593,After 9:00am,12
3329,42353,Lekki,Hot Pepperoni Feast,2,0.385092592592593,After 9:00am,16
3330,42348,Surulere,Hot Veggie,1,0.385092592592593,After 9:00am,16
3331,42351,Surulere,BBQ Chicken,4,0.385092592592593,After 9:00am,16
3332,42350,Abuja,Margarita,4,0.385104166666667,After 9:00am,16
3333,42352,Surulere,Hot Pepperoni Feast,1,0.385150462962963,After 9:00am,16
3334,42342,Ibadan,Hot Veggie,1,0.385162037037037,After 9:00am,16
3335,42352,Ibadan,Italiano,4,0.385219907407407,After 9:00am,12
3336,42350,Ikoyi,Margarita,1,0.385219907407407,After 9:00am,16
3337,42344,Surulere,Beef Suya,5,0.385219907407407,After 9:00am,12
3338,42345,Lekki,BBQ Philly Steak,4,0.385231481481482,After 9:00am,16
3339,42346,Surulere,Pepperoni Feast,2,0.385300925925926,After 9:00am,16
3340,42342,Lekki,Veggie Supreme,1,0.3853125,After 9:00am,12
3341,42344,Lekki,Veggie Supreme,2,0.3853125,After 9:00am,12
3342,42348,Lekki,BBQ Chicken,3,0.3853125,After 9:00am,16
3343,42342,Ikoyi,Chicken Legend,3,0.3853125,After 9:00am,8
3344,42351,Ikoyi,Chicken Bali,4,0.385335648148148,After 9:00am,8
3345,42344,Abuja,Chicken Bali,3,0.385347222222222,After 9:00am,8
3346,42342,Surulere,Extravaganza,1,0.385358796296296,After 9:00am,8
3347,42352,Lekki,Margarita,4,0.38537037037037,After 9:00am,16
3348,42348,Lekki,Chicken Feast,4,0.385381944444444,After 9:00am,8
3349,42342,Ikoyi,Hot Veggie,5,0.385405092592593,After 9:00am,16
3350,42348,Abuja,Meatzaa,2,0.385416666666667,After 9:00am,8
3351,42349,Surulere,Beef Suya,3,0.385416666666667,After 9:00am,12
3352,42347,Ikoyi,Chicken Bali,2,0.385439814814815,After 9:00am,8
3353,42350,Ikoyi,BBQ Philly Steak,1,0.385451388888889,After 9:00am,16
3354,42353,Surulere,Extravaganza,5,0.385451388888889,After 9:00am,8
3355,42348,Ikoyi,Beef Suya,5,0.385474537037037,After 9:00am,12
3356,42353,Ibadan,Hot Veggie,4,0.385486111111111,After 9:00am,16
3357,42345,Lekki,Chicken Legend,3,0.385520833333333,After 9:00am,8
3358,42343,Ikoyi,Chicken Bali,1,0.385543981481482,After 9:00am,8
3359,42345,Abuja,BBQ Philly Steak,3,0.385555555555556,After 9:00am,16
3360,42347,Surulere,Beef Suya,4,0.38556712962963,After 9:00am,12
3361,42347,Surulere,Beef Suya,4,0.38556712962963,After 9:00am,12
3362,42342,Ikoyi,BBQ Chicken,5,0.385625,After 9:00am,16
3363,42345,Ibadan,Chicken Bali,4,0.385625,After 9:00am,8
3364,42344,Abuja,Meatzaa,3,0.385648148148148,After 9:00am,8
3365,42351,Ibadan,Margarita,4,0.385648148148148,After 9:00am,16
3366,42346,Surulere,Chicken Feast,1,0.385648148148148,After 9:00am,8
3367,42344,Ibadan,Chicken Bali,2,0.385671296296296,After 9:00am,8
3368,42343,Ibadan,BBQ Chicken,3,0.38568287037037,After 9:00am,16
3369,42352,Lekki,Meatzaa,1,0.38568287037037,After 9:00am,8
3370,42347,Surulere,Extravaganza,4,0.38568287037037,After 9:00am,8
3371,42345,Lekki,Margarita,5,0.385706018518519,After 9:00am,16
3372,42341,Surulere,Chicken Feast,2,0.385706018518519,After 9:00am,8
3373,42344,Surulere,Veggie Supreme,1,0.385706018518519,After 9:00am,12
3374,42353,Ibadan,Italiano,2,0.385763888888889,After 9:00am,12
3375,42345,Abuja,Hot Pepperoni Feast,4,0.385763888888889,After 9:00am,16
3376,42349,Ibadan,Pepperoni Suya,4,0.385763888888889,After 9:00am,12
3377,42342,Abuja,Hot Veggie,2,0.385798611111111,After 9:00am,16
3378,42348,Abuja,Pepperoni Feast,1,0.385833333333333,After 9:00am,16
3379,42348,Ibadan,Chicken Feast,2,0.385844907407407,After 9:00am,8
3380,42341,Ikoyi,Chicken Feast,3,0.385844907407407,After 9:00am,8
3381,42341,Lekki,Veggie Supreme,2,0.385856481481481,After 9:00am,12
3382,42353,Surulere,Beef Suya,4,0.385856481481481,After 9:00am,12
3383,42349,Ikoyi,Chicken Suya,2,0.385868055555556,After 9:00am,16
3384,42345,Surulere,Hot Pepperoni Feast,1,0.38587962962963,After 9:00am,16
3385,42353,Surulere,Italiano,5,0.385902777777778,After 9:00am,12
3386,42350,Ibadan,Beef Suya,1,0.385914351851852,After 9:00am,12
3387,42347,Surulere,BBQ Philly Steak,3,0.385925925925926,After 9:00am,16
3388,42353,Lekki,Hot Veggie,3,0.3859375,After 9:00am,16
3389,42342,Ikoyi,Meatzaa,5,0.385960648148148,After 9:00am,8
3390,42341,Surulere,Italiano,5,0.385972222222222,After 9:00am,12
3391,42350,Abuja,BBQ Chicken,4,0.385972222222222,After 9:00am,16
3392,42348,Surulere,Hot Pepperoni Feast,5,0.38599537037037,After 9:00am,16
3393,42348,Lekki,BBQ Chicken,3,0.386006944444444,After 9:00am,16
3394,42349,Lekki,Margarita,4,0.386030092592593,After 9:00am,16
3395,42348,Lekki,Pepperoni Suya,5,0.386064814814815,After 9:00am,12
3396,42348,Surulere,Chicken Suya,2,0.386076388888889,After 9:00am,16
3397,42351,Ikoyi,Hot Veggie,5,0.386087962962963,After 9:00am,16
3398,42343,Ibadan,Hot Pepperoni Feast,5,0.386087962962963,After 9:00am,16
3399,42353,Lekki,Hot Veggie,5,0.386122685185185,After 9:00am,16
3400,42346,Lekki,Meatzaa,2,0.386122685185185,After 9:00am,8
3401,42346,Abuja,BBQ Chicken,5,0.386145833333333,After 9:00am,16
3402,42346,Abuja,Pepperoni Feast,1,0.386145833333333,After 9:00am,16
3403,42352,Lekki,Hot Veggie,4,0.386145833333333,After 9:00am,16
3404,42346,Surulere,Pepperoni Suya,2,0.386145833333333,After 9:00am,12
3405,42345,Lekki,Chicken Legend,2,0.386145833333333,After 9:00am,8
3406,42343,Ikoyi,Hot Veggie,3,0.386157407407407,After 9:00am,16
3407,42353,Ibadan,Hot Pepperoni Feast,5,0.386157407407407,After 9:00am,16
3408,42344,Abuja,Chicken Legend,2,0.386168981481481,After 9:00am,8
3409,42342,Ikoyi,Pepperoni Feast,1,0.38619212962963,After 9:00am,16
3410,42347,Lekki,Pepperoni Suya,5,0.386203703703704,After 9:00am,12
3411,42348,Surulere,Margarita,1,0.386203703703704,After 9:00am,16
3412,42350,Ibadan,Pepperoni Suya,1,0.386215277777778,After 9:00am,12
3413,42348,Ibadan,Chicken Legend,3,0.386226851851852,After 9:00am,8
3414,42344,Surulere,BBQ Chicken,2,0.386238425925926,After 9:00am,16
3415,42352,Ibadan,Extravaganza,5,0.38625,After 9:00am,8
3416,42347,Ikoyi,Italiano,5,0.386261574074074,After 9:00am,12
3417,42346,Ikoyi,Extravaganza,3,0.38630787037037,After 9:00am,8
3418,42344,Surulere,Pepperoni Feast,1,0.386377314814815,After 9:00am,16
3419,42344,Lekki,Hot Pepperoni Feast,5,0.386377314814815,After 9:00am,16
3420,42348,Surulere,BBQ Philly Steak,5,0.386377314814815,After 9:00am,16
3421,42341,Ibadan,Chicken Feast,4,0.386400462962963,After 9:00am,8
3422,42349,Ikoyi,Margarita,3,0.386412037037037,After 9:00am,16
3423,42351,Abuja,Pepperoni Suya,1,0.386412037037037,After 9:00am,12
3424,42343,Lekki,Margarita,2,0.386412037037037,After 9:00am,16
3425,42353,Lekki,BBQ Chicken,5,0.386435185185185,After 9:00am,16
3426,42343,Surulere,Italiano,1,0.386458333333333,After 9:00am,12
3427,42349,Ikoyi,Hot Pepperoni Feast,3,0.386458333333333,After 9:00am,16
3428,42341,Surulere,Beef Suya,3,0.386458333333333,After 9:00am,12
3429,42341,Lekki,Italiano,3,0.386469907407407,After 9:00am,12
3430,42342,Lekki,Extravaganza,5,0.386493055555556,After 9:00am,8
3431,42346,Lekki,Hot Pepperoni Feast,2,0.386493055555556,After 9:00am,16
3432,42345,Abuja,Pepperoni Suya,5,0.386493055555556,After 9:00am,12
3433,42343,Ibadan,Italiano,2,0.38650462962963,After 9:00am,12
3434,42347,Surulere,Chicken Suya,4,0.38650462962963,After 9:00am,16
3435,42344,Abuja,Margarita,5,0.38650462962963,After 9:00am,16
3436,42348,Abuja,Pepperoni Suya,2,0.386539351851852,After 9:00am,12
3437,42343,Surulere,Hot Veggie,5,0.386585648148148,After 9:00am,16
3438,42351,Lekki,Pepperoni Suya,2,0.386597222222222,After 9:00am,12
3439,42349,Ibadan,Veggie Supreme,3,0.386597222222222,After 9:00am,12
3440,42353,Surulere,Pepperoni Suya,2,0.386608796296296,After 9:00am,12
3441,42344,Ikoyi,Pepperoni Feast,3,0.386631944444444,After 9:00am,16
3442,42347,Abuja,Pepperoni Suya,4,0.386631944444444,After 9:00am,12
3443,42344,Surulere,Veggie Supreme,2,0.386666666666667,After 9:00am,12
3444,42349,Lekki,BBQ Philly Steak,4,0.386666666666667,After 9:00am,16
3445,42341,Ikoyi,Meatzaa,3,0.386689814814815,After 9:00am,8
3446,42346,Surulere,Chicken Bali,5,0.386689814814815,After 9:00am,8
3447,42344,Ibadan,Hot Veggie,1,0.386701388888889,After 9:00am,16
3448,42352,Lekki,BBQ Chicken,3,0.386724537037037,After 9:00am,16
3449,42352,Lekki,Meatzaa,5,0.386736111111111,After 9:00am,8
3450,42343,Ibadan,BBQ Philly Steak,1,0.386759259259259,After 9:00am,16
3451,42349,Abuja,Chicken Feast,1,0.386759259259259,After 9:00am,8
3452,42349,Ibadan,Veggie Supreme,5,0.386770833333333,After 9:00am,12
3453,42341,Ibadan,Chicken Legend,4,0.386770833333333,After 9:00am,8
3454,42351,Ibadan,Italiano,4,0.386770833333333,After 9:00am,12
3455,42346,Ibadan,Chicken Feast,5,0.386782407407407,After 9:00am,8
3456,42345,Ikoyi,Pepperoni Feast,1,0.386782407407407,After 9:00am,16
3457,42341,Surulere,Italiano,3,0.386793981481481,After 9:00am,12
3458,42349,Ikoyi,Pepperoni Feast,1,0.386805555555556,After 9:00am,16
3459,42347,Ibadan,Margarita,2,0.386828703703704,After 9:00am,16
3460,42344,Ibadan,Pepperoni Suya,5,0.386851851851852,After 9:00am,12
3461,42353,Lekki,Pepperoni Feast,2,0.386863425925926,After 9:00am,16
3462,42353,Lekki,Meatzaa,4,0.386875,After 9:00am,8
3463,42344,Abuja,Hot Pepperoni Feast,5,0.386898148148148,After 9:00am,16
3464,42349,Abuja,Chicken Legend,2,0.386898148148148,After 9:00am,8
3465,42353,Abuja,Chicken Feast,3,0.386967592592593,After 9:00am,8
3466,42344,Surulere,Chicken Feast,4,0.386967592592593,After 9:00am,8
3467,42344,Lekki,BBQ Philly Steak,3,0.386990740740741,After 9:00am,16
3468,42346,Ikoyi,BBQ Chicken,4,0.386990740740741,After 9:00am,16
3469,42349,Ikoyi,Pepperoni Suya,4,0.386990740740741,After 9:00am,12
3470,42344,Lekki,Extravaganza,1,0.386990740740741,After 9:00am,8
3471,42349,Surulere,Beef Suya,4,0.386990740740741,After 9:00am,12
3472,42351,Ibadan,Chicken Bali,3,0.387025462962963,After 9:00am,8
3473,42341,Surulere,Chicken Feast,5,0.387025462962963,After 9:00am,8
3474,42348,Lekki,Pepperoni Suya,1,0.387048611111111,After 9:00am,12
3475,42346,Ikoyi,Chicken Suya,3,0.387048611111111,After 9:00am,16
3476,42347,Ikoyi,Extravaganza,3,0.387048611111111,After 9:00am,8
3477,42343,Abuja,Pepperoni Suya,4,0.387060185185185,After 9:00am,12
3478,42346,Abuja,Pepperoni Suya,1,0.387060185185185,After 9:00am,12
